model,mode,class_a,class_b,pair_a,pair_b,same_class,cosine
bert-base-uncased,final,formalization,formalization,formalization_4,formalization_7,True,0.2610267996788025
bert-base-uncased,final,formalization,formalization,formalization_5,formalization_6,True,0.5858527421951294
bert-base-uncased,final,formalization,formalization,formalization_5,formalization_7,True,0.17785903811454773
bert-base-uncased,final,formalization,formalization,formalization_6,formalization_7,True,0.22287964820861816
bert-base-uncased,all_layers_flat,negation,negation,negation_0,negation_1,True,0.5900017619132996
bert-base-uncased,all_layers_flat,negation,negation,negation_0,negation_2,True,0.6670435070991516
bert-base-uncased,all_layers_flat,negation,negation,negation_0,negation_3,True,0.6608740091323853
bert-base-uncased,all_layers_flat,negation,negation,negation_0,negation_4,True,0.6071380972862244
bert-base-uncased,all_layers_flat,negation,negation,negation_0,negation_5,True,0.7091273069381714
bert-base-uncased,all_layers_flat,negation,negation,negation_0,negation_6,True,0.5245458483695984
bert-base-uncased,all_layers_flat,negation,negation,negation_0,negation_7,True,0.6688269376754761
bert-base-uncased,all_layers_flat,negation,question,negation_0,question_0,False,0.4327091872692108
bert-base-uncased,all_layers_flat,negation,question,negation_0,question_1,False,0.2797040045261383
bert-base-uncased,all_layers_flat,negation,question,negation_0,question_2,False,0.23596329987049103
bert-base-uncased,all_layers_flat,negation,question,negation_0,question_3,False,0.3167044222354889
bert-base-uncased,all_layers_flat,negation,question,negation_0,question_4,False,0.27615484595298767
bert-base-uncased,all_layers_flat,negation,question,negation_0,question_5,False,0.2984004020690918
bert-base-uncased,all_layers_flat,negation,question,negation_0,question_6,False,0.2712046504020691
bert-base-uncased,all_layers_flat,negation,question,negation_0,question_7,False,0.26444336771965027
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_0,past_to_future_0,False,0.2769845724105835
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_0,past_to_future_1,False,0.16905082762241364
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_0,past_to_future_2,False,0.07335954904556274
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_0,past_to_future_3,False,0.1461542695760727
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_0,past_to_future_4,False,0.1532040238380432
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_0,past_to_future_5,False,0.12746311724185944
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_0,past_to_future_6,False,0.07896121591329575
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_0,past_to_future_7,False,0.13805150985717773
bert-base-uncased,all_layers_flat,negation,certainty_to_uncertainty,negation_0,certainty_to_uncertainty_0,False,0.1507580727338791
bert-base-uncased,all_layers_flat,negation,certainty_to_uncertainty,negation_0,certainty_to_uncertainty_1,False,0.11091922968626022
bert-base-uncased,all_layers_flat,negation,certainty_to_uncertainty,negation_0,certainty_to_uncertainty_2,False,0.13007357716560364
bert-base-uncased,all_layers_flat,negation,certainty_to_uncertainty,negation_0,certainty_to_uncertainty_3,False,0.13473722338676453
bert-base-uncased,all_layers_flat,negation,certainty_to_uncertainty,negation_0,certainty_to_uncertainty_4,False,0.15591929852962494
bert-base-uncased,all_layers_flat,negation,certainty_to_uncertainty,negation_0,certainty_to_uncertainty_5,False,0.1856308877468109
bert-base-uncased,all_layers_flat,negation,certainty_to_uncertainty,negation_0,certainty_to_uncertainty_6,False,0.13923747837543488
bert-base-uncased,all_layers_flat,negation,certainty_to_uncertainty,negation_0,certainty_to_uncertainty_7,False,0.10593686252832413
bert-base-uncased,all_layers_flat,negation,active_to_passive,negation_0,active_to_passive_0,False,0.2941947281360626
bert-base-uncased,all_layers_flat,negation,active_to_passive,negation_0,active_to_passive_1,False,0.12739858031272888
bert-base-uncased,all_layers_flat,negation,active_to_passive,negation_0,active_to_passive_2,False,0.11834567040205002
bert-base-uncased,all_layers_flat,negation,active_to_passive,negation_0,active_to_passive_3,False,0.1524117887020111
bert-base-uncased,all_layers_flat,negation,active_to_passive,negation_0,active_to_passive_4,False,0.14558258652687073
bert-base-uncased,all_layers_flat,negation,active_to_passive,negation_0,active_to_passive_5,False,0.11572001129388809
bert-base-uncased,all_layers_flat,negation,active_to_passive,negation_0,active_to_passive_6,False,0.08544700592756271
bert-base-uncased,all_layers_flat,negation,active_to_passive,negation_0,active_to_passive_7,False,0.17329755425453186
bert-base-uncased,all_layers_flat,negation,formalization,negation_0,formalization_0,False,0.03234349191188812
bert-base-uncased,all_layers_flat,negation,formalization,negation_0,formalization_1,False,-0.09450093656778336
bert-base-uncased,all_layers_flat,negation,formalization,negation_0,formalization_2,False,0.015808910131454468
bert-base-uncased,all_layers_flat,negation,formalization,negation_0,formalization_3,False,-0.08797875791788101
bert-base-uncased,all_layers_flat,negation,formalization,negation_0,formalization_4,False,0.01313079334795475
bert-base-uncased,all_layers_flat,negation,formalization,negation_0,formalization_5,False,-0.010490914806723595
bert-base-uncased,all_layers_flat,negation,formalization,negation_0,formalization_6,False,0.011789483018219471
bert-base-uncased,all_layers_flat,negation,formalization,negation_0,formalization_7,False,0.07243910431861877
bert-base-uncased,all_layers_flat,negation,negation,negation_1,negation_2,True,0.4540696144104004
bert-base-uncased,all_layers_flat,negation,negation,negation_1,negation_3,True,0.4880368411540985
bert-base-uncased,all_layers_flat,negation,negation,negation_1,negation_4,True,0.47934550046920776
bert-base-uncased,all_layers_flat,negation,negation,negation_1,negation_5,True,0.5498120188713074
bert-base-uncased,all_layers_flat,negation,negation,negation_1,negation_6,True,0.35878869891166687
bert-base-uncased,all_layers_flat,negation,negation,negation_1,negation_7,True,0.4061789810657501
bert-base-uncased,all_layers_flat,negation,question,negation_1,question_0,False,0.2413185089826584
bert-base-uncased,all_layers_flat,negation,question,negation_1,question_1,False,0.5486117005348206
bert-base-uncased,all_layers_flat,negation,question,negation_1,question_2,False,0.21035361289978027
bert-base-uncased,all_layers_flat,negation,question,negation_1,question_3,False,0.24410182237625122
bert-base-uncased,all_layers_flat,negation,question,negation_1,question_4,False,0.23952537775039673
bert-base-uncased,all_layers_flat,negation,question,negation_1,question_5,False,0.2913897633552551
bert-base-uncased,all_layers_flat,negation,question,negation_1,question_6,False,0.16872712969779968
bert-base-uncased,all_layers_flat,negation,question,negation_1,question_7,False,0.1990564465522766
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_1,past_to_future_0,False,0.16114948689937592
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_1,past_to_future_1,False,0.5297371745109558
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_1,past_to_future_2,False,0.1346871703863144
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_1,past_to_future_3,False,0.13027627766132355
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_1,past_to_future_4,False,0.2120685577392578
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_1,past_to_future_5,False,0.20133523643016815
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_1,past_to_future_6,False,0.015890398994088173
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_1,past_to_future_7,False,0.08948364853858948
bert-base-uncased,all_layers_flat,negation,certainty_to_uncertainty,negation_1,certainty_to_uncertainty_0,False,0.06479725986719131
bert-base-uncased,all_layers_flat,negation,certainty_to_uncertainty,negation_1,certainty_to_uncertainty_1,False,0.06393331289291382
bert-base-uncased,all_layers_flat,negation,certainty_to_uncertainty,negation_1,certainty_to_uncertainty_2,False,0.074735127389431
bert-base-uncased,all_layers_flat,negation,certainty_to_uncertainty,negation_1,certainty_to_uncertainty_3,False,0.1139226108789444
bert-base-uncased,all_layers_flat,negation,certainty_to_uncertainty,negation_1,certainty_to_uncertainty_4,False,0.09311947226524353
bert-base-uncased,all_layers_flat,negation,certainty_to_uncertainty,negation_1,certainty_to_uncertainty_5,False,0.059694208204746246
bert-base-uncased,all_layers_flat,negation,certainty_to_uncertainty,negation_1,certainty_to_uncertainty_6,False,0.05076153203845024
bert-base-uncased,all_layers_flat,negation,certainty_to_uncertainty,negation_1,certainty_to_uncertainty_7,False,0.02219601906836033
bert-base-uncased,all_layers_flat,negation,active_to_passive,negation_1,active_to_passive_0,False,0.0766364187002182
bert-base-uncased,all_layers_flat,negation,active_to_passive,negation_1,active_to_passive_1,False,0.06700143218040466
bert-base-uncased,all_layers_flat,negation,active_to_passive,negation_1,active_to_passive_2,False,0.11067953705787659
bert-base-uncased,all_layers_flat,negation,active_to_passive,negation_1,active_to_passive_3,False,0.1534954309463501
bert-base-uncased,all_layers_flat,negation,active_to_passive,negation_1,active_to_passive_4,False,0.052183154970407486
bert-base-uncased,all_layers_flat,negation,active_to_passive,negation_1,active_to_passive_5,False,0.023274777457118034
bert-base-uncased,all_layers_flat,negation,active_to_passive,negation_1,active_to_passive_6,False,0.0704764872789383
bert-base-uncased,all_layers_flat,negation,active_to_passive,negation_1,active_to_passive_7,False,0.06222713366150856
bert-base-uncased,all_layers_flat,negation,formalization,negation_1,formalization_0,False,0.10958730429410934
bert-base-uncased,all_layers_flat,negation,formalization,negation_1,formalization_1,False,-0.02463250420987606
bert-base-uncased,all_layers_flat,negation,formalization,negation_1,formalization_2,False,0.08257749676704407
bert-base-uncased,all_layers_flat,negation,formalization,negation_1,formalization_3,False,-0.05861959606409073
bert-base-uncased,all_layers_flat,negation,formalization,negation_1,formalization_4,False,0.06851429492235184
bert-base-uncased,all_layers_flat,negation,formalization,negation_1,formalization_5,False,0.06496002525091171
bert-base-uncased,all_layers_flat,negation,formalization,negation_1,formalization_6,False,0.0369689054787159
bert-base-uncased,all_layers_flat,negation,formalization,negation_1,formalization_7,False,0.018181810155510902
bert-base-uncased,all_layers_flat,negation,negation,negation_2,negation_3,True,0.6893163323402405
bert-base-uncased,all_layers_flat,negation,negation,negation_2,negation_4,True,0.5965277552604675
bert-base-uncased,all_layers_flat,negation,negation,negation_2,negation_5,True,0.6814233660697937
bert-base-uncased,all_layers_flat,negation,negation,negation_2,negation_6,True,0.5785365104675293
bert-base-uncased,all_layers_flat,negation,negation,negation_2,negation_7,True,0.6123033761978149
bert-base-uncased,all_layers_flat,negation,question,negation_2,question_0,False,0.26824066042900085
bert-base-uncased,all_layers_flat,negation,question,negation_2,question_1,False,0.19899629056453705
bert-base-uncased,all_layers_flat,negation,question,negation_2,question_2,False,0.36804822087287903
bert-base-uncased,all_layers_flat,negation,question,negation_2,question_3,False,0.32372891902923584
bert-base-uncased,all_layers_flat,negation,question,negation_2,question_4,False,0.25904807448387146
bert-base-uncased,all_layers_flat,negation,question,negation_2,question_5,False,0.2407689392566681
bert-base-uncased,all_layers_flat,negation,question,negation_2,question_6,False,0.285273015499115
bert-base-uncased,all_layers_flat,negation,question,negation_2,question_7,False,0.17084139585494995
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_2,past_to_future_0,False,0.16163010895252228
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_2,past_to_future_1,False,0.08841302245855331
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_2,past_to_future_2,False,0.2307635247707367
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_2,past_to_future_3,False,0.17336125671863556
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_2,past_to_future_4,False,0.12988074123859406
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_2,past_to_future_5,False,0.1298196166753769
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_2,past_to_future_6,False,0.13969843089580536
bert-base-uncased,all_layers_flat,negation,past_to_future,negation_2,past_to_future_7,False,0.15602582693099976
