model,target_class,source_set,source,prompt_style,layer,control,gain,vector_class,prompt,generated,generated_chars,target_marker_hit,target_step0_prob,target_step0_rank,target_best_prob,target_best_rank,target_top1_any,target_top5_any,target_top10_any
distilgpt2,question,hard_out_of_template,The package was delivered to Building 12 at noon.,copy_sentence,2,negative_target,1.0,question,"Copy this sentence:
The package was delivered to Building 12 at noon.
Copy:","The package was delivered to Building 12 at noon.
Copy the package was delivered to Building 12 at noon.",104.0,0.0,3.5364162613404915e-05,1912.0,3.5364162613404915e-05,141.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,The package was delivered to Building 12 at noon.,same_sentence,2,none,0.0,,"Same sentence:
The package was delivered to Building 12 at noon.
Same:","The package was delivered to Building 12 at noon.
Same:
The package was delivered to Building 12 at noon",104.0,0.0,7.674700464121997e-05,1012.0,7.674700464121997e-05,32.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,The package was delivered to Building 12 at noon.,same_sentence,2,target,1.0,question,"Same sentence:
The package was delivered to Building 12 at noon.
Same:",,0.0,0.0,0.00028365378966555,244.0,0.02080570161342621,2.0,0.0,1.0,1.0
distilgpt2,question,hard_out_of_template,The package was delivered to Building 12 at noon.,same_sentence,2,wrong_marker,1.0,exclamation,"Same sentence:
The package was delivered to Building 12 at noon.
Same:","The package was delivered to Building 12 at noon.
Same!
Thank you!
-D-!",71.0,0.0,8.667280053487048e-05,956.0,0.0008161635487340391,15.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,The package was delivered to Building 12 at noon.,same_sentence,2,random_norm,1.0,random_norm,"Same sentence:
The package was delivered to Building 12 at noon.
Same:","The package was delivered to Building 12 at noon.
Same:
The package was delivered to Building 12 at noon",104.0,0.0,0.00013053370639681816,807.0,0.002028119284659624,42.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,The package was delivered to Building 12 at noon.,same_sentence,2,negative_target,1.0,question,"Same sentence:
The package was delivered to Building 12 at noon.
Same:","The package was delivered to Building 12 at noon.
The package was delivered to Building 12 at noon.
The",103.0,0.0,2.3304446585825644e-05,1765.0,2.3304446585825644e-05,168.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,"After the committee voted, the proposal moved forward.",copy_sentence,2,none,0.0,,"Copy this sentence:
After the committee voted, the proposal moved forward.
Copy:","The committee voted unanimously to approve the bill.
The bill was approved by the House of Representatives.
The bill",116.0,0.0,0.00015444567543454468,611.0,0.00015444567543454468,281.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,"After the committee voted, the proposal moved forward.",copy_sentence,2,target,1.0,question,"Copy this sentence:
After the committee voted, the proposal moved forward.
Copy:","This is a simple question:
What is the answer.
Well, yes. Well, yes. Well,",74.0,0.0,0.0006226078257896006,123.0,0.28444379568099976,2.0,0.0,1.0,1.0
distilgpt2,question,hard_out_of_template,"After the committee voted, the proposal moved forward.",copy_sentence,2,wrong_marker,1.0,exclamation,"Copy this sentence:
After the committee voted, the proposal moved forward.
Copy:","The committee voted!
The committee voted!!!!!!!!!!!!!!!",55.0,0.0,0.00020581101125571877,411.0,0.000316391495289281,22.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,"After the committee voted, the proposal moved forward.",copy_sentence,2,random_norm,1.0,random_norm,"Copy this sentence:
After the committee voted, the proposal moved forward.
Copy:","The committee voted again.
The committee voted again.
The committee voted again.
The committee voted again.",107.0,0.0,0.00022379730944521725,411.0,0.00037469289964064956,19.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,"After the committee voted, the proposal moved forward.",copy_sentence,2,negative_target,1.0,question,"Copy this sentence:
After the committee voted, the proposal moved forward.
Copy:","The committee voted to approve the bill, which was approved by the committee.
The committee also approved the bill.",115.0,0.0,2.4232718715211377e-05,2227.0,3.376674067112617e-05,555.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,"After the committee voted, the proposal moved forward.",same_sentence,2,none,0.0,,"Same sentence:
After the committee voted, the proposal moved forward.
Same:","The committee voted to approve the bill.
Same:
The committee voted to approve the bill.
Same:",93.0,0.0,7.651159830857068e-05,676.0,0.0003069814119953662,21.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,"After the committee voted, the proposal moved forward.",same_sentence,2,target,1.0,question,"Same sentence:
After the committee voted, the proposal moved forward.
Same:","The committee voted.
No. No? No? No? No? No? No? No? No?",56.0,1.0,0.0002260933688376099,238.0,0.960027813911438,1.0,1.0,1.0,1.0
distilgpt2,question,hard_out_of_template,"After the committee voted, the proposal moved forward.",same_sentence,2,wrong_marker,1.0,exclamation,"Same sentence:
After the committee voted, the proposal moved forward.
Same:","The committee voted!
The vote!
The vote!!!!!!!!!!!!",51.0,0.0,0.00011169468780281022,604.0,0.0018347842851653695,18.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,"After the committee voted, the proposal moved forward.",same_sentence,2,random_norm,1.0,random_norm,"Same sentence:
After the committee voted, the proposal moved forward.
Same:","After the committee voted, the committee voted, the committee voted, the committee voted, the committee voted, the committee",124.0,0.0,3.9156991988420486e-05,318.0,0.000162233438459225,40.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,"After the committee voted, the proposal moved forward.",same_sentence,2,negative_target,1.0,question,"Same sentence:
After the committee voted, the proposal moved forward.
Same:","The committee voted on the bill, which was approved by the committee, the committee will be presented to the committee.",119.0,0.0,2.7526766643859446e-05,1493.0,2.7917947591049597e-05,689.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,Nina measured 42 samples during the morning shift.,copy_sentence,2,none,0.0,,"Copy this sentence:
Nina measured 42 samples during the morning shift.
Copy:","Nina was able to get a good result.
Copy:
Nina was able to get a good result",76.0,0.0,0.00025864868075586855,378.0,0.00025864868075586855,48.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,Nina measured 42 samples during the morning shift.,copy_sentence,2,target,1.0,question,"Copy this sentence:
Nina measured 42 samples during the morning shift.
Copy:",,0.0,0.0,0.001131167751736939,94.0,0.02922668680548668,2.0,0.0,1.0,1.0
distilgpt2,question,hard_out_of_template,Nina measured 42 samples during the morning shift.,copy_sentence,2,wrong_marker,1.0,exclamation,"Copy this sentence:
Nina measured 42 samples during the morning shift.
Copy:","This is the first time I have a new book!
I have a new book!!!!!!",65.0,0.0,0.00042615082929842174,245.0,0.00042615082929842174,26.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,Nina measured 42 samples during the morning shift.,copy_sentence,2,random_norm,1.0,random_norm,"Copy this sentence:
Nina measured 42 samples during the morning shift.
Copy:","The image of the image.
The image of the image.
The image of the image.",71.0,0.0,0.0007309099892154336,152.0,0.02618604339659214,7.0,0.0,0.0,1.0
distilgpt2,question,hard_out_of_template,Nina measured 42 samples during the morning shift.,copy_sentence,2,negative_target,1.0,question,"Copy this sentence:
Nina measured 42 samples during the morning shift.
Copy:","The following is a list of the samples.
The following is a list of the samples.
The following is",96.0,0.0,4.14758687838912e-05,1221.0,4.14758687838912e-05,695.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,2,none,0.0,,"Same sentence:
Nina measured 42 samples during the morning shift.
Same:","Nina measured 42 samples during the morning shift.
Same:
Nina measured 42 samples during the morning shift",106.0,0.0,0.00011368562263669446,527.0,0.00011368562263669446,26.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,2,target,1.0,question,"Same sentence:
Nina measured 42 samples during the morning shift.
Same:","Nina measured 42 samples during the morning shift.
Same:
Nina measured 42 samples during the morning shift",106.0,0.0,0.0004708722117356956,193.0,0.30189841985702515,2.0,0.0,1.0,1.0
distilgpt2,question,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,2,wrong_marker,1.0,exclamation,"Same sentence:
Nina measured 42 samples during the morning shift.
Same:","Nina measured 42 samples during the morning shift.
Same!
Nina!
Nina!!!",70.0,0.0,0.00022229671594686806,381.0,0.0009736013016663492,13.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,2,random_norm,1.0,random_norm,"Same sentence:
Nina measured 42 samples during the morning shift.
Same:",Nina was the same as the one that was the same as the one that was the same as the one that,91.0,0.0,0.00016811919340398163,356.0,0.00016811919340398163,166.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,2,negative_target,1.0,question,"Same sentence:
Nina measured 42 samples during the morning shift.
Same:",Nina was also able to measure the number of hours she was working and was able to measure the number of hours,109.0,0.0,3.3284602977801114e-05,1080.0,5.598273855866864e-05,346.0,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,3,none,0.0,,"Copy this sentence:
The engineer completed the task for the team.
Copy:","The engineer completed the task for the team.
Copy:
The engineer completed the task for the team.",97.0,0.0,0.0001768095389707014,560.0,0.0001768095389707014,40.0,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,3,target,1.0,question,"Copy this sentence:
The engineer completed the task for the team.
Copy:","The engineer completed the task for the team.
Copy:
The engineer completed the task for the team.",97.0,0.0,0.0004786858335137367,260.0,0.002616682555526495,2.0,0.0,1.0,1.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,3,wrong_marker,1.0,exclamation,"Copy this sentence:
The engineer completed the task for the team.
Copy:","This is the final step!
This is the final step!
This is the final step!
This is",79.0,0.0,0.00013147118443157524,616.0,0.00038211746141314507,20.0,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,3,random_norm,1.0,random_norm,"Copy this sentence:
The engineer completed the task for the team.
Copy:","The engineer completed the task for the team.
Copy:
The engineer completed the task for the team.",97.0,0.0,0.00020194315584376454,362.0,0.00020194315584376454,27.0,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,copy_sentence,3,negative_target,1.0,question,"Copy this sentence:
The engineer completed the task for the team.
Copy:","The engineer was also working on the final version of the code.
The team was also working on the final version",110.0,0.0,3.802858918788843e-05,1127.0,3.802858918788843e-05,465.0,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,3,none,0.0,,"Same sentence:
The engineer completed the task for the team.
Same:","The engineer completed the task for the team.
Same:
The engineer completed the task for the team.",97.0,0.0,7.808074587956071e-05,611.0,7.808074587956071e-05,29.0,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,3,target,1.0,question,"Same sentence:
The engineer completed the task for the team.
Same:","The engineer completed the task for the team.
Same:
The engineer completed the task for the team.",97.0,0.0,0.00023056093777995557,308.0,0.005100665148347616,2.0,0.0,1.0,1.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,3,wrong_marker,1.0,exclamation,"Same sentence:
The engineer completed the task for the team.
Same:","The engineer completed the task for the team.
Same:
The engineer completed the task for the team.",97.0,0.0,0.00010881025082198903,470.0,0.0003499582235235721,13.0,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,3,random_norm,1.0,random_norm,"Same sentence:
The engineer completed the task for the team.
Same:","The engineer completed the task for the team.
The engineer completed the task for the team.
The engineer completed",114.0,0.0,4.7382418415509164e-05,727.0,4.7382418415509164e-05,230.0,0.0,0.0,0.0
distilgpt2,question,in_template,The engineer completed the task for the team.,same_sentence,3,negative_target,1.0,question,"Same sentence:
The engineer completed the task for the team.
Same:","The engineer completed the task for the team.
The engineer completed the task for the team.
The engineer completed",114.0,0.0,2.254883111163508e-05,1149.0,2.254883111163508e-05,105.0,0.0,0.0,0.0
distilgpt2,question,in_template,The analyst designed the prototype after the meeting.,copy_sentence,3,none,0.0,,"Copy this sentence:
The analyst designed the prototype after the meeting.
Copy:","The analyst designed the prototype after the meeting.
Copy:
The analyst designed the prototype after the meeting.",113.0,0.0,0.00019340416474733502,482.0,0.00019340416474733502,36.0,0.0,0.0,0.0
distilgpt2,question,in_template,The analyst designed the prototype after the meeting.,copy_sentence,3,target,1.0,question,"Copy this sentence:
The analyst designed the prototype after the meeting.
Copy:","The analyst designed the prototype after the meeting.
Copy:
The analyst designed the prototype after the meeting.",113.0,0.0,0.0005340425414033234,221.0,0.0012050397926941514,2.0,0.0,1.0,1.0
distilgpt2,question,in_template,The analyst designed the prototype after the meeting.,copy_sentence,3,wrong_marker,1.0,exclamation,"Copy this sentence:
The analyst designed the prototype after the meeting.
Copy:","The analyst designed the prototype after the meeting.
Copy:
The analyst designed the prototype after the meeting.",113.0,0.0,0.00014579137496184558,544.0,0.00016460195183753967,11.0,0.0,0.0,0.0
