template_id,kind,source,a,b,c,ab,ba,abc,bca,cab,acb,cba,bac
34,antisymmetry,The doctor opened the portal.,N,M,,The doctor allegedly failed to open the portal.,"Allegedly, the doctor failed to open the portal.",,,,,,
34,antisymmetry,The doctor opened the portal.,N,T,,The doctor will fail to open the portal tomorrow.,The doctor failed to have opened the portal earlier.,,,,,,
34,antisymmetry,The doctor opened the portal.,Q,M,,Could the doctor allegedly open the portal?,Is it alleged that the doctor opened the portal?,,,,,,
34,antisymmetry,The doctor opened the portal.,Q,T,,Could the doctor open the portal tomorrow?,Will the doctor open the portal tomorrow?,,,,,,
34,antisymmetry,The doctor opened the portal.,M,T,,The doctor will allegedly open the portal tomorrow.,The doctor was allegedly going to open the portal.,,,,,,
34,jacobi,The doctor opened the portal.,N,Q,M,,,Could the doctor allegedly fail to open the portal?,Is it false that the doctor allegedly opened the portal?,Is it alleged that the doctor failed to open the portal?,Could it be alleged that the doctor failed to open the portal?,"Allegedly, is it false that the doctor opened the portal?",Could it be false that the doctor allegedly opened the portal?
34,jacobi,The doctor opened the portal.,N,Q,T,,,Could the doctor fail to open the portal tomorrow?,Is it false that the doctor will open the portal tomorrow?,Could the doctor have failed to open the portal earlier?,Could it be that the doctor will fail to open the portal tomorrow?,Will it be false that the doctor open the portal tomorrow?,Could it be false that the doctor will open the portal tomorrow?
34,jacobi,The doctor opened the portal.,N,M,T,,,The doctor will allegedly fail to open the portal tomorrow.,The doctor was allegedly going to fail to open the portal.,"Earlier, the doctor allegedly failed to have opened the portal.","Allegedly, the doctor will fail to open the portal tomorrow.","Earlier, it was alleged that the doctor failed to have opened the portal.",It is alleged that the doctor will fail to open the portal tomorrow.
34,jacobi,The doctor opened the portal.,Q,M,T,,,Could the doctor allegedly open the portal tomorrow?,Could it be alleged that the doctor will open the portal tomorrow?,"Allegedly, will the doctor open the portal tomorrow?","Allegedly, could the doctor open the portal tomorrow?",Could the doctor have allegedly planned to open the portal?,Will it be alleged that the doctor open the portal tomorrow?
35,antisymmetry,The pirate fixed the bug.,N,Q,,Could the pirate fail to fix the bug?,Is it false that the pirate fixed the bug?,,,,,,
35,antisymmetry,The pirate fixed the bug.,N,M,,The pirate allegedly failed to fix the bug.,"Allegedly, the pirate failed to fix the bug.",,,,,,
35,antisymmetry,The pirate fixed the bug.,N,T,,The pirate will fail to fix the bug tomorrow.,The pirate failed to have fixed the bug earlier.,,,,,,
35,antisymmetry,The pirate fixed the bug.,Q,M,,Could the pirate allegedly fix the bug?,Is it alleged that the pirate fixed the bug?,,,,,,
35,antisymmetry,The pirate fixed the bug.,Q,T,,Could the pirate fix the bug tomorrow?,Will the pirate fix the bug tomorrow?,,,,,,
35,antisymmetry,The pirate fixed the bug.,M,T,,The pirate will allegedly fix the bug tomorrow.,The pirate was allegedly going to fix the bug.,,,,,,
35,jacobi,The pirate fixed the bug.,N,Q,M,,,Could the pirate allegedly fail to fix the bug?,Is it false that the pirate allegedly fixed the bug?,Is it alleged that the pirate failed to fix the bug?,Could it be alleged that the pirate failed to fix the bug?,"Allegedly, is it false that the pirate fixed the bug?",Could it be false that the pirate allegedly fixed the bug?
35,jacobi,The pirate fixed the bug.,N,Q,T,,,Could the pirate fail to fix the bug tomorrow?,Is it false that the pirate will fix the bug tomorrow?,Could the pirate have failed to fix the bug earlier?,Could it be that the pirate will fail to fix the bug tomorrow?,Will it be false that the pirate fix the bug tomorrow?,Could it be false that the pirate will fix the bug tomorrow?
35,jacobi,The pirate fixed the bug.,N,M,T,,,The pirate will allegedly fail to fix the bug tomorrow.,The pirate was allegedly going to fail to fix the bug.,"Earlier, the pirate allegedly failed to have fixed the bug.","Allegedly, the pirate will fail to fix the bug tomorrow.","Earlier, it was alleged that the pirate failed to have fixed the bug.",It is alleged that the pirate will fail to fix the bug tomorrow.
35,jacobi,The pirate fixed the bug.,Q,M,T,,,Could the pirate allegedly fix the bug tomorrow?,Could it be alleged that the pirate will fix the bug tomorrow?,"Allegedly, will the pirate fix the bug tomorrow?","Allegedly, could the pirate fix the bug tomorrow?",Could the pirate have allegedly planned to fix the bug?,Will it be alleged that the pirate fix the bug tomorrow?
36,antisymmetry,The scientist fixed the bug.,N,Q,,Could the scientist fail to fix the bug?,Is it false that the scientist fixed the bug?,,,,,,
36,antisymmetry,The scientist fixed the bug.,N,M,,The scientist allegedly failed to fix the bug.,"Allegedly, the scientist failed to fix the bug.",,,,,,
36,antisymmetry,The scientist fixed the bug.,N,T,,The scientist will fail to fix the bug tomorrow.,The scientist failed to have fixed the bug earlier.,,,,,,
36,antisymmetry,The scientist fixed the bug.,Q,M,,Could the scientist allegedly fix the bug?,Is it alleged that the scientist fixed the bug?,,,,,,
36,antisymmetry,The scientist fixed the bug.,Q,T,,Could the scientist fix the bug tomorrow?,Will the scientist fix the bug tomorrow?,,,,,,
36,antisymmetry,The scientist fixed the bug.,M,T,,The scientist will allegedly fix the bug tomorrow.,The scientist was allegedly going to fix the bug.,,,,,,
36,jacobi,The scientist fixed the bug.,N,Q,M,,,Could the scientist allegedly fail to fix the bug?,Is it false that the scientist allegedly fixed the bug?,Is it alleged that the scientist failed to fix the bug?,Could it be alleged that the scientist failed to fix the bug?,"Allegedly, is it false that the scientist fixed the bug?",Could it be false that the scientist allegedly fixed the bug?
36,jacobi,The scientist fixed the bug.,N,Q,T,,,Could the scientist fail to fix the bug tomorrow?,Is it false that the scientist will fix the bug tomorrow?,Could the scientist have failed to fix the bug earlier?,Could it be that the scientist will fail to fix the bug tomorrow?,Will it be false that the scientist fix the bug tomorrow?,Could it be false that the scientist will fix the bug tomorrow?
36,jacobi,The scientist fixed the bug.,N,M,T,,,The scientist will allegedly fail to fix the bug tomorrow.,The scientist was allegedly going to fail to fix the bug.,"Earlier, the scientist allegedly failed to have fixed the bug.","Allegedly, the scientist will fail to fix the bug tomorrow.","Earlier, it was alleged that the scientist failed to have fixed the bug.",It is alleged that the scientist will fail to fix the bug tomorrow.
36,jacobi,The scientist fixed the bug.,Q,M,T,,,Could the scientist allegedly fix the bug tomorrow?,Could it be alleged that the scientist will fix the bug tomorrow?,"Allegedly, will the scientist fix the bug tomorrow?","Allegedly, could the scientist fix the bug tomorrow?",Could the scientist have allegedly planned to fix the bug?,Will it be alleged that the scientist fix the bug tomorrow?
37,antisymmetry,The pirate confirmed the answer.,N,Q,,Could the pirate fail to confirm the answer?,Is it false that the pirate confirmed the answer?,,,,,,
37,antisymmetry,The pirate confirmed the answer.,N,M,,The pirate allegedly failed to confirm the answer.,"Allegedly, the pirate failed to confirm the answer.",,,,,,
37,antisymmetry,The pirate confirmed the answer.,N,T,,The pirate will fail to confirm the answer tomorrow.,The pirate failed to have confirmed the answer earlier.,,,,,,
37,antisymmetry,The pirate confirmed the answer.,Q,M,,Could the pirate allegedly confirm the answer?,Is it alleged that the pirate confirmed the answer?,,,,,,
37,antisymmetry,The pirate confirmed the answer.,Q,T,,Could the pirate confirm the answer tomorrow?,Will the pirate confirm the answer tomorrow?,,,,,,
37,antisymmetry,The pirate confirmed the answer.,M,T,,The pirate will allegedly confirm the answer tomorrow.,The pirate was allegedly going to confirm the answer.,,,,,,
37,jacobi,The pirate confirmed the answer.,N,Q,M,,,Could the pirate allegedly fail to confirm the answer?,Is it false that the pirate allegedly confirmed the answer?,Is it alleged that the pirate failed to confirm the answer?,Could it be alleged that the pirate failed to confirm the answer?,"Allegedly, is it false that the pirate confirmed the answer?",Could it be false that the pirate allegedly confirmed the answer?
37,jacobi,The pirate confirmed the answer.,N,Q,T,,,Could the pirate fail to confirm the answer tomorrow?,Is it false that the pirate will confirm the answer tomorrow?,Could the pirate have failed to confirm the answer earlier?,Could it be that the pirate will fail to confirm the answer tomorrow?,Will it be false that the pirate confirm the answer tomorrow?,Could it be false that the pirate will confirm the answer tomorrow?
37,jacobi,The pirate confirmed the answer.,N,M,T,,,The pirate will allegedly fail to confirm the answer tomorrow.,The pirate was allegedly going to fail to confirm the answer.,"Earlier, the pirate allegedly failed to have confirmed the answer.","Allegedly, the pirate will fail to confirm the answer tomorrow.","Earlier, it was alleged that the pirate failed to have confirmed the answer.",It is alleged that the pirate will fail to confirm the answer tomorrow.
