model,ridge_alpha,heldout_language,method,operator,target_cosine,mse,n_test,mean_target_cosine,mean_mse,cells
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,fr,affine,T,0.9465349316596984,0.003385302145034,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,additive,N,0.746848464012146,0.0204554088413715,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,linear,N,0.8661624002087539,0.0093629022964595,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,affine,N,0.8744875192642212,0.008827144280076,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,additive,Q,0.830963134765625,0.0099576190114021,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,linear,Q,0.9116561187260076,0.0048126724595054,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,affine,Q,0.9149409532546996,0.0046517020091414,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,additive,M,0.9653555154800416,0.0021160033065825,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,linear,M,0.9390657966347752,0.0029925308915677,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,affine,M,0.9339927434921264,0.0031851220410317,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,additive,T,0.9222833514213562,0.0050701941363513,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,linear,T,0.9270290789853816,0.0042860522704747,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,affine,T,0.9265893697738647,0.0043077394366264,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,additive,N,0.5786181688308716,0.0264043323695659,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,linear,N,0.547514974091713,0.0155349971003624,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,affine,N,0.5137344598770142,0.017782213166356,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,additive,Q,0.7874232530593872,0.0084045585244894,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,linear,Q,0.6841459063323345,0.0111380231755272,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,affine,Q,0.6705087423324585,0.0123588535934686,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,additive,M,0.890198826789856,0.0045271213166415,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,linear,M,0.7717971671478189,0.0088665805765174,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,affine,M,0.7646282911300659,0.0090580005198717,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,additive,T,0.8813605308532715,0.0051825139671564,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,linear,T,0.7882245815989252,0.0069339575362177,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,affine,T,0.7905508875846863,0.0069549032486975,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,additive,N,0.7251147627830505,0.0221354849636554,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,linear,N,0.8985833152102867,0.0081335783190452,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,affine,N,0.9007893800735474,0.0079730348661541,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,additive,Q,0.8956106305122375,0.0073264315724372,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,linear,Q,0.9382067857878404,0.0037274776283097,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,affine,Q,0.9393122792243958,0.0036678141914308,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,additive,M,0.9681708216667176,0.0027756213676184,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,linear,M,0.9586968969213632,0.0035732788280257,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,affine,M,0.9585784673690796,0.0035786316730082,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,additive,T,0.9579187631607056,0.0032966311555355,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,linear,T,0.9618739409260602,0.0028322270846276,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,affine,T,0.96182119846344,0.0028452957049012,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ar,additive,N,0.7692688703536987,0.0309813134372234,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ar,linear,N,0.4867844258780398,0.0511995801179371,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ar,affine,N,0.4837323129177093,0.0400362610816955,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ar,additive,Q,0.9099584817886353,0.0095258671790361,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ar,linear,Q,0.4428125301203954,0.0504001177534858,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ar,affine,Q,0.4119744300842285,0.043888121843338,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ar,additive,M,0.978679656982422,0.002163938479498,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ar,linear,M,0.7631146816570897,0.0213049431134738,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ar,affine,M,0.6141601800918579,0.0315666832029819,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ar,additive,T,0.9241992831230164,0.0084260459989309,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ar,linear,T,0.670231246448037,0.0278863703494868,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ar,affine,T,0.5315886735916138,0.0366055928170681,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,additive,N,0.6186734437942505,0.0404618456959724,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,linear,N,0.8996654426367083,0.0106141815258252,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,affine,N,0.8995873332023621,0.0106300851330161,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,additive,Q,0.8364478945732117,0.0161832440644502,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,linear,Q,0.8708413272593629,0.011473363600997,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,affine,Q,0.8771335482597351,0.0110087962821125,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,additive,M,0.9865452647209167,0.0016490534180775,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,linear,M,0.9627787542684492,0.004708174604573,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,affine,M,0.9631195068359376,0.0047319196164608,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,additive,T,0.9451233148574828,0.0062218406237661,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,linear,T,0.9569374309914132,0.0053188079413887,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,affine,T,0.9574594497680664,0.0053628524765372,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,additive,N,0.7074827551841736,0.0224883668124675,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,linear,N,0.8806218708775354,0.0093749190847297,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,affine,N,0.8848558664321899,0.0089198285713791,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,additive,Q,0.901780903339386,0.0063959755934774,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,linear,Q,0.920105031010355,0.0046412478174187,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,affine,Q,0.9198365211486816,0.0046054753474891,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,additive,M,0.9440540075302124,0.0042950613424181,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,linear,M,0.9020337000160112,0.0065746972590448,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,affine,M,0.9000815153121948,0.0066632046364247,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,additive,T,0.9086003303527832,0.0068495185114443,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,linear,T,0.9176151250930188,0.0058060712280562,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,affine,T,0.9141334295272828,0.0059270346537232,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,fr,additive,N,0.7212870717048645,0.0206586457788944,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,fr,linear,N,0.881727660587703,0.0090098339509493,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,fr,affine,N,0.8829799890518188,0.0088240159675478,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,fr,additive,Q,0.8491693735122681,0.0090696010738611,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,fr,linear,Q,0.8811976548512387,0.0060850991998423,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,fr,affine,Q,0.8806678652763367,0.0060841282829642,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,fr,additive,M,0.9638970494270324,0.0026525636203587,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,fr,linear,M,0.9243207215964896,0.0045624631534248,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,fr,affine,M,0.9235275983810424,0.0045944703742861,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,fr,additive,T,0.9602972865104676,0.0027222768403589,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,fr,linear,T,0.9342603783839442,0.0042120257753319,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,fr,affine,T,0.9336736798286438,0.0042067607864737,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,de,additive,N,0.746848464012146,0.0204554088413715,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,de,linear,N,0.867495659055557,0.0096187242816773,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,de,affine,N,0.8805794715881348,0.00870874337852,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,de,additive,Q,0.830963134765625,0.0099576190114021,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,de,linear,Q,0.9045092496604824,0.0054201048408087,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,de,affine,Q,0.90871924161911,0.0051366137340664,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,de,additive,M,0.9653555154800416,0.0021160033065825,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,de,linear,M,0.9241693634412632,0.0038122682527801,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,de,affine,M,0.9067069888114928,0.0043881186284124,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,de,additive,T,0.9222833514213562,0.0050701941363513,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,de,linear,T,0.9114509290540316,0.0051063290034863,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,de,affine,T,0.9109571576118468,0.0050403615459799,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ru,additive,N,0.5786181688308716,0.0264043323695659,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ru,linear,N,0.4777917022332766,0.0160759075312742,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ru,affine,N,0.4254024624824524,0.0192809794098138,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ru,additive,Q,0.7874232530593872,0.0084045585244894,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ru,linear,Q,0.657306929201415,0.0099430200225791,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ru,affine,Q,0.6356596350669861,0.0109868124127388,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ru,additive,M,0.890198826789856,0.0045271213166415,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ru,linear,M,0.7012449729790762,0.0112781901442555,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ru,affine,M,0.6950457096099854,0.0112760793417692,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ru,additive,T,0.8813605308532715,0.0051825139671564,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ru,linear,T,0.7301910027099561,0.0085159167432155,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ru,affine,T,0.7251384854316711,0.008523573167622,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,zh,additive,N,0.7251147627830505,0.0221354849636554,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,zh,linear,N,0.8960399920777181,0.0082780128449831,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,zh,affine,N,0.8958552479743958,0.0082531627267599,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,zh,additive,Q,0.8956106305122375,0.0073264315724372,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,zh,linear,Q,0.9298837444194266,0.0039360518433707,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,zh,affine,Q,0.9301919937133788,0.0039203227497637,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,zh,additive,M,0.9681708216667176,0.0027756213676184,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,zh,linear,M,0.9508543514278298,0.0044178292596376,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,zh,affine,M,0.9507123827934264,0.0044065145775675,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,zh,additive,T,0.9579187631607056,0.0032966311555355,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,zh,linear,T,0.9500619264925132,0.0037007790536172,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,zh,affine,T,0.9498332142829896,0.0037053115665912,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ar,additive,N,0.7692688703536987,0.0309813134372234,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ar,linear,N,0.4538766731251329,0.0422450903060728,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ar,affine,N,0.3554636836051941,0.0443671382963657,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ar,additive,Q,0.9099584817886353,0.0095258671790361,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ar,linear,Q,0.5713123299903486,0.0326984215037504,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ar,affine,Q,0.4585002958774566,0.0387407727539539,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ar,additive,M,0.978679656982422,0.002163938479498,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ar,linear,M,0.671395556894017,0.0290278594981732,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ar,affine,M,0.4441537261009216,0.0410253703594207,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ar,additive,T,0.9241992831230164,0.0084260459989309,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ar,linear,T,0.5889257989963159,0.0335038899909413,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ar,affine,T,0.4328466355800628,0.0412916131317615,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,additive,N,0.6186734437942505,0.0404618456959724,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,linear,N,0.8572531637153775,0.0153994211898875,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,affine,N,0.8587666749954224,0.0154258329421281,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,additive,Q,0.8364478945732117,0.0161832440644502,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,linear,Q,0.8152612025171694,0.0177769800460908,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,affine,Q,0.8205693364143372,0.0174991600215435,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,additive,M,0.9865452647209167,0.0016490534180775,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,linear,M,0.9168795724897733,0.0124650086372238,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,affine,M,0.9181739687919616,0.0125255836173892,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,additive,T,0.9451233148574828,0.0062218406237661,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,linear,T,0.9165199178394144,0.0126440419992494,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,affine,T,0.918240249156952,0.0127088278532028,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,es,additive,N,0.7074827551841736,0.0224883668124675,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,es,linear,N,0.8568687238437971,0.0129283588981475,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,es,affine,N,0.8521135449409485,0.0122271096333861,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,es,additive,Q,0.901780903339386,0.0063959755934774,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,es,linear,Q,0.8800430261401082,0.0089474728249895,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,es,affine,Q,0.8770791292190552,0.0088668689131736,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,es,additive,M,0.9440540075302124,0.0042950613424181,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,es,linear,M,0.8553851665748811,0.0105555612779816,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,es,affine,M,0.8472028970718384,0.010605389252305,160.0,,,
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,es,additive,T,0.9086003303527832,0.0068495185114443,160.0,,,
