model,layer,source_set,prompt_style,source,target,target_class,control,gain,vector_class,prompt,generated,content_preservation,question_and_preserved,question_marker,negation_marker,modality_marker,tense_shift_marker,passive_marker,target_marker_hit,any_other_marker_hit,question_mark_hit,generated_chars
distilgpt2,2,in_template_test,same_sentence,The queen repaired the satellite.,I wonder whether the queen repaired the satellite.,question,none,0.0,,"Same sentence:
The queen repaired the satellite.
Same:","The queen repaired the satellite.
Same:
The queen repaired the satellite.
Same:
The queen repaired the satellite.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0
distilgpt2,2,in_template_test,same_sentence,The queen repaired the satellite.,I wonder whether the queen repaired the satellite.,question,target,0.75,question,"Same sentence:
The queen repaired the satellite.
Same:","The queen repaired the satellite.
Same:
The queen repaired the satellite.
Same:
The queen repaired the satellite?",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,113.0
distilgpt2,2,in_template_test,same_sentence,The queen repaired the satellite.,I wonder whether the queen repaired the satellite.,question,random_norm,0.75,random_norm,"Same sentence:
The queen repaired the satellite.
Same:","The queen repaired the satellite.
Same:
The queen repaired the satellite.
Same:
The queen repaired the satellite.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0
distilgpt2,2,in_template_test,same_sentence,The queen repaired the satellite.,I wonder whether the queen repaired the satellite.,question,wrong_class,0.75,tense_shift,"Same sentence:
The queen repaired the satellite.
Same:","The queen repaired the satellite.
Same:
The queen repaired the satellite.
Same:
The queen repaired the satellite.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0
distilgpt2,2,in_template_test,same_sentence,The queen repaired the satellite.,I wonder whether the queen repaired the satellite.,question,negative_target,0.75,question,"Same sentence:
The queen repaired the satellite.
Same:","The queen repaired the satellite.
The queen repaired the satellite.
The queen repaired the satellite.
The queen repaired the satellite.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0
distilgpt2,2,in_template_test,quoted_echo,The queen repaired the satellite.,I wonder whether the queen repaired the satellite.,question,none,0.0,,"""The queen repaired the satellite.""","""I'm sorry, but I'm sorry, but I'm sorry, but I'm sorry, but I'm sorry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
distilgpt2,2,in_template_test,quoted_echo,The queen repaired the satellite.,I wonder whether the queen repaired the satellite.,question,target,0.75,question,"""The queen repaired the satellite.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,2,in_template_test,quoted_echo,The queen repaired the satellite.,I wonder whether the queen repaired the satellite.,question,random_norm,0.75,random_norm,"""The queen repaired the satellite.""","The satellite was sent to the satellite's orbit in the United States, the satellite was sent to the United States, the satellite",0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,128.0
distilgpt2,2,in_template_test,quoted_echo,The queen repaired the satellite.,I wonder whether the queen repaired the satellite.,question,wrong_class,0.75,modality,"""The queen repaired the satellite.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,2,in_template_test,quoted_echo,The queen repaired the satellite.,I wonder whether the queen repaired the satellite.,question,negative_target,0.75,question,"""The queen repaired the satellite.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,2,in_template_test,repeat_sentence,The pirate opened the portal.,Someone asked whether the pirate opened the portal.,question,none,0.0,,"Repeat this sentence:
The pirate opened the portal.
Repeated:","The pirate opened the portal.
Repeated:
The pirate opened the portal.
Repeated:
The pirate opened the portal",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
distilgpt2,2,in_template_test,repeat_sentence,The pirate opened the portal.,Someone asked whether the pirate opened the portal.,question,target,0.75,question,"Repeat this sentence:
The pirate opened the portal.
Repeated:","The pirate opened the portal.
The pirate opened the portal.
The pirate opened the portal?
The answer:
The answer",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,112.0
distilgpt2,2,in_template_test,repeat_sentence,The pirate opened the portal.,Someone asked whether the pirate opened the portal.,question,random_norm,0.75,random_norm,"Repeat this sentence:
The pirate opened the portal.
Repeated:","The pirate opened the portal.
The pirate opened the portal.
The pirate opened the portal.
The pirate opened the portal.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
distilgpt2,2,in_template_test,repeat_sentence,The pirate opened the portal.,Someone asked whether the pirate opened the portal.,question,wrong_class,0.75,negation,"Repeat this sentence:
The pirate opened the portal.
Repeated:","The pirate opened the portal.
The pirate opened the portal.
The pirate opened the portal.
The pirate opened the portal.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
distilgpt2,2,in_template_test,repeat_sentence,The pirate opened the portal.,Someone asked whether the pirate opened the portal.,question,negative_target,0.75,question,"Repeat this sentence:
The pirate opened the portal.
Repeated:","The pirate opened the portal.
The pirate opened the portal.
The pirate opened the portal.
The pirate opened the portal.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
distilgpt2,2,in_template_test,copy_sentence,The pirate opened the portal.,Someone asked whether the pirate opened the portal.,question,none,0.0,,"Copy this sentence:
The pirate opened the portal.
Copy:","The pirate opened the portal.
Copy:
The pirate opened the portal.
Copy:
The pirate opened the portal.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,2,in_template_test,copy_sentence,The pirate opened the portal.,Someone asked whether the pirate opened the portal.,question,target,0.75,question,"Copy this sentence:
The pirate opened the portal.
Copy:","The pirate opened the portal.
Copy:
The pirate opened the portal?
The answer:
The answer:
The answer",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0
distilgpt2,2,in_template_test,copy_sentence,The pirate opened the portal.,Someone asked whether the pirate opened the portal.,question,random_norm,0.75,random_norm,"Copy this sentence:
The pirate opened the portal.
Copy:","The pirate opened the portal.
Copy:
The pirate opened the portal.
Copy:
The pirate opened the portal.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,2,in_template_test,copy_sentence,The pirate opened the portal.,Someone asked whether the pirate opened the portal.,question,wrong_class,0.75,modality,"Copy this sentence:
The pirate opened the portal.
Copy:","The pirate opened the portal.
Copy:
The pirate opened the portal.
Copy:
The pirate opened the portal.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,2,in_template_test,copy_sentence,The pirate opened the portal.,Someone asked whether the pirate opened the portal.,question,negative_target,0.75,question,"Copy this sentence:
The pirate opened the portal.
Copy:","The pirate opened the portal.
Copy:
The pirate opened the portal.
Copy:
The pirate opened the portal.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,2,in_template_test,same_sentence,The pirate opened the portal.,Someone asked whether the pirate opened the portal.,question,none,0.0,,"Same sentence:
The pirate opened the portal.
Same:","The pirate opened the portal.
Same:
The pirate opened the portal.
Same:
The pirate opened the portal.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,2,in_template_test,same_sentence,The pirate opened the portal.,Someone asked whether the pirate opened the portal.,question,target,0.75,question,"Same sentence:
The pirate opened the portal.
Same:","The pirate opened the portal.
The pirate opened the portal.
The pirate opened the portal?
The answer:
The answer",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,112.0
distilgpt2,2,in_template_test,same_sentence,The pirate opened the portal.,Someone asked whether the pirate opened the portal.,question,random_norm,0.75,random_norm,"Same sentence:
The pirate opened the portal.
Same:","The pirate opened the portal.
Same:
The pirate opened the portal.
Same:
The pirate opened the portal.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,2,in_template_test,same_sentence,The pirate opened the portal.,Someone asked whether the pirate opened the portal.,question,wrong_class,0.75,negation,"Same sentence:
The pirate opened the portal.
Same:","The pirate opened the portal.
Same:
The pirate opened the portal.
Same:
The pirate opened the portal.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,2,in_template_test,same_sentence,The pirate opened the portal.,Someone asked whether the pirate opened the portal.,question,negative_target,0.75,question,"Same sentence:
The pirate opened the portal.
Same:","The pirate opened the portal.
The pirate opened the portal.
The pirate opened the portal.
The pirate opened the portal.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
distilgpt2,2,in_template_test,quoted_echo,The pirate opened the portal.,Someone asked whether the pirate opened the portal.,question,none,0.0,,"""The pirate opened the portal.""","""I'm not sure what the hell is going on here. I'm not sure what the hell is going on here.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0
distilgpt2,2,in_template_test,quoted_echo,The pirate opened the portal.,Someone asked whether the pirate opened the portal.,question,target,0.75,question,"""The pirate opened the portal.""","""I don't know,"" he asked.
""I don't know?""
""No, I don't know?""",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,61.0
distilgpt2,2,in_template_test,quoted_echo,The pirate opened the portal.,Someone asked whether the pirate opened the portal.,question,random_norm,0.75,random_norm,"""The pirate opened the portal.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,2,in_template_test,quoted_echo,The pirate opened the portal.,Someone asked whether the pirate opened the portal.,question,wrong_class,0.75,modality,"""The pirate opened the portal.""","""I'm not sure what the hell is going on, but I'm sure it's going on.""
""I'm",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,74.0
distilgpt2,2,in_template_test,quoted_echo,The pirate opened the portal.,Someone asked whether the pirate opened the portal.,question,negative_target,0.75,question,"""The pirate opened the portal.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,2,in_template_test,repeat_sentence,The vampire opened the portal.,Nobody knew whether the vampire had opened the portal.,question,none,0.0,,"Repeat this sentence:
The vampire opened the portal.
Repeated:","The vampire opened the portal.
Repeated:
The vampire opened the portal.
Repeated:
The vampire opened the portal",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
distilgpt2,2,in_template_test,repeat_sentence,The vampire opened the portal.,Nobody knew whether the vampire had opened the portal.,question,target,0.75,question,"Repeat this sentence:
The vampire opened the portal.
Repeated:","The vampire opened the portal.
The vampire opened the portal?
The vampire opened the portal?
The vampire opened the portal?",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,123.0
distilgpt2,2,in_template_test,repeat_sentence,The vampire opened the portal.,Nobody knew whether the vampire had opened the portal.,question,random_norm,0.75,random_norm,"Repeat this sentence:
The vampire opened the portal.
Repeated:","The vampire opened the portal.
The vampire opened the portal.
The vampire opened the portal.
The vampire opened the portal.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
distilgpt2,2,in_template_test,repeat_sentence,The vampire opened the portal.,Nobody knew whether the vampire had opened the portal.,question,wrong_class,0.75,negation,"Repeat this sentence:
The vampire opened the portal.
Repeated:","The vampire opened the portal.
The vampire opened the portal.
The vampire opened the portal.
The vampire opened the portal.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
distilgpt2,2,in_template_test,repeat_sentence,The vampire opened the portal.,Nobody knew whether the vampire had opened the portal.,question,negative_target,0.75,question,"Repeat this sentence:
The vampire opened the portal.
Repeated:","The vampire opened the portal.
The vampire opened the portal.
The vampire opened the portal.
The vampire opened the portal.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
distilgpt2,2,in_template_test,copy_sentence,The vampire opened the portal.,Nobody knew whether the vampire had opened the portal.,question,none,0.0,,"Copy this sentence:
The vampire opened the portal.
Copy:","The vampire opened the portal.
Copy:
The vampire opened the portal.
Copy:
The vampire opened the portal.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,2,in_template_test,copy_sentence,The vampire opened the portal.,Nobody knew whether the vampire had opened the portal.,question,target,0.75,question,"Copy this sentence:
The vampire opened the portal.
Copy:","The vampire opened the portal.
Copy:
The vampire opened the portal?
The vampire opened the portal?
The vampire opened",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,117.0
distilgpt2,2,in_template_test,copy_sentence,The vampire opened the portal.,Nobody knew whether the vampire had opened the portal.,question,random_norm,0.75,random_norm,"Copy this sentence:
The vampire opened the portal.
Copy:","Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
distilgpt2,2,in_template_test,copy_sentence,The vampire opened the portal.,Nobody knew whether the vampire had opened the portal.,question,wrong_class,0.75,negation,"Copy this sentence:
The vampire opened the portal.
Copy:","The vampire opened the portal.
Copy:
The vampire opened the portal.
Copy:
The vampire opened the portal.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,2,in_template_test,copy_sentence,The vampire opened the portal.,Nobody knew whether the vampire had opened the portal.,question,negative_target,0.75,question,"Copy this sentence:
The vampire opened the portal.
Copy:","The vampire opened the portal.
Copy:
The vampire opened the portal.
Copy:
The vampire opened the portal.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,2,in_template_test,same_sentence,The vampire opened the portal.,Nobody knew whether the vampire had opened the portal.,question,none,0.0,,"Same sentence:
The vampire opened the portal.
Same:","The vampire opened the portal.
Same:
The vampire opened the portal.
Same:
The vampire opened the portal.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,2,in_template_test,same_sentence,The vampire opened the portal.,Nobody knew whether the vampire had opened the portal.,question,target,0.75,question,"Same sentence:
The vampire opened the portal.
Same:","The vampire opened the portal.
The vampire opened the portal?
The answer:
The answer:
The answer:
The",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,101.0
distilgpt2,2,in_template_test,same_sentence,The vampire opened the portal.,Nobody knew whether the vampire had opened the portal.,question,random_norm,0.75,random_norm,"Same sentence:
The vampire opened the portal.
Same:","The vampire opened the portal.
The vampire opened the portal.
The vampire opened the portal.
The vampire opened the portal.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
